loc_id,year,hba1c
480,1990,9.5
480,2000,9.5
480,2010,9.5
480,2020,9.5
480,2030,9.5
480,2040,9.5
480,2050,9.5
480,2060,9.5
480,2100,9.5
175,1850,13.5
175,1920,13.5
175,1921,12
175,1950,12
175,1980,12
175,1990,9.5
175,2000,9.5
175,2010,9.5
175,2020,9.5
175,2030,9.5
175,2040,9.5
175,2050,9.5
175,2060,9.5
175,2100,9.5
484,1850,13.5
484,1920,13.5
484,1921,12
484,1950,12
484,1980,12
484,1990,9.5
484,2000,9.5
484,2010,9.5
484,2020,9.5
484,2030,9.5
484,2040,9.5
484,2050,9.5
484,2060,9.5
484,2100,9.5
498,1850,13.5
498,1920,13.5
498,1921,12
498,1950,12
498,1980,12
498,1990,12
498,2000,12
498,2010,12
498,2020,11.5
498,2030,11.5
498,2040,11.5
498,2050,11.5
498,2060,11.5
498,2100,11.5
496,1850,13.5
496,1920,13.5
496,1921,12
496,1950,12
496,1980,12
496,1990,12
496,2000,12
496,2010,12
496,2020,11.5
496,2030,11.5
496,2040,11.5
496,2050,11.5
496,2060,11.5
496,2100,11.5
499,1850,13.5
499,1920,13.5
499,1921,12
499,1950,12
499,1980,12
499,1990,9.5
499,2000,9.5
499,2010,9.5
499,2020,9.5
499,2030,9.5
499,2040,9.5
499,2050,9.5
499,2060,9.5
499,2100,9.5
504,1850,13.5
504,1920,13.5
504,1921,12
504,1950,12
504,1980,12
504,1990,12
504,2000,12
504,2010,12
504,2020,11.5
504,2030,11.5
504,2040,11.5
504,2050,11.5
504,2060,11.5
504,2100,11.5
508,1850,13.5
508,1920,13.5
508,1921,13.5
508,1950,13.5
508,1980,13.5
508,1990,13.5
508,2000,13.5
508,2010,13.5
508,2020,12.5
508,2030,12.5
508,2040,12.5
508,2050,12.5
508,2060,12.5
508,2100,12.5
104,1850,13.5
104,1920,13.5
104,1921,12
104,1950,12
104,1980,12
104,1990,12
104,2000,12
104,2010,12
104,2020,11.5
104,2030,11.5
104,2040,11.5
104,2050,11.5
104,2060,11.5
104,2100,11.5
516,1850,13.5
516,1920,13.5
516,1921,12
516,1950,12
516,1980,12
516,1990,9.5
516,2000,9.5
516,2010,9.5
516,2020,9.5
516,2030,9.5
516,2040,9.5
516,2050,9.5
516,2060,9.5
516,2100,9.5
524,1850,13.5
524,1920,13.5
524,1921,13.5
524,1950,13.5
524,1980,13.5
524,1990,13.5
524,2000,13.5
524,2010,13.5
524,2020,12.5
524,2030,12.5
524,2040,12.5
524,2050,12.5
524,2060,12.5
524,2100,12.5
528,1850,13.5
528,1920,13.5
528,1921,11
528,1950,11
528,1980,10
528,1990,9
528,2000,9
528,2010,9
528,2020,8.5
528,2030,8.5
528,2040,8.5
528,2050,8.5
528,2060,8.5
528,2100,8.5
540,1850,13.5
540,1920,13.5
540,1921,11
540,1950,11
540,1980,10
540,1990,9
540,2000,9
540,2010,9
540,2020,8.5
540,2030,8.5
540,2040,8.5
540,2050,8.5
540,2060,8.5
540,2100,8.5
554,1850,13.5
554,1920,13.5
554,1921,11
554,1950,11
554,1980,10
554,1990,9
554,2000,9
554,2010,9
554,2020,8.5
554,2030,8.5
554,2040,8.5
554,2050,8.5
554,2060,8.5
554,2100,8.5
558,1850,13.5
558,1920,13.5
558,1921,12
558,1950,12
558,1980,12
558,1990,12
558,2000,12
558,2010,12
558,2020,11.5
558,2030,11.5
558,2040,11.5
558,2050,11.5
558,2060,11.5
558,2100,11.5
562,1850,13.5
562,1920,13.5
562,1921,13.5
562,1950,13.5
562,1980,13.5
562,1990,13.5
562,2000,13.5
562,2010,13.5
562,2020,12.5
562,2030,12.5
562,2040,12.5
562,2050,12.5
562,2060,12.5
562,2100,12.5
566,1850,13.5
566,1920,13.5
566,1921,12
566,1950,12
566,1980,12
566,1990,12
566,2000,12
566,2010,12
566,2020,11.5
566,2030,11.5
566,2040,11.5
566,2050,11.5
566,2060,11.5
566,2100,11.5
578,1850,13.5
578,1920,13.5
578,1921,11
578,1950,11
578,1980,10
578,1990,9
578,2000,9
578,2010,9
578,2020,8.5
578,2030,8.5
578,2040,8.5
578,2050,8.5
578,2060,8.5
578,2100,8.5
512,1850,13.5
512,1920,13.5
512,1921,11
512,1950,11
512,1980,10
512,1990,9
512,2000,9
512,2010,9
512,2020,8.5
512,2030,8.5
512,2040,8.5
512,2050,8.5
512,2060,8.5
512,2100,8.5
586,1850,13.5
586,1920,13.5
586,1921,12
586,1950,12
586,1980,12
586,1990,12
586,2000,12
586,2010,12
586,2020,11.5
586,2030,11.5
586,2040,11.5
586,2050,11.5
586,2060,11.5
586,2100,11.5
591,1850,13.5
591,1920,13.5
591,1921,11
591,1950,11
591,1980,10
591,1990,9
591,2000,9
591,2010,9
591,2020,8.5
591,2030,8.5
591,2040,8.5
591,2050,8.5
591,2060,8.5
591,2100,8.5
598,1850,13.5
598,1920,13.5
598,1921,12
598,1950,12
598,1980,12
598,1990,12
598,2000,12
598,2010,12
598,2020,11.5
598,2030,11.5
598,2040,11.5
598,2050,11.5
598,2060,11.5
598,2100,11.5
600,1850,13.5
600,1920,13.5
600,1921,12
600,1950,12
600,1980,12
600,1990,9.5
600,2000,9.5
600,2010,9.5
600,2020,9.5
600,2030,9.5
600,2040,9.5
600,2050,9.5
600,2060,9.5
600,2100,9.5
604,1850,13.5
604,1920,13.5
604,1921,12
604,1950,12
604,1980,12
604,1990,9.5
604,2000,9.5
604,2010,9.5
604,2020,9.5
604,2030,9.5
604,2040,9.5
604,2050,9.5
604,2060,9.5
604,2100,9.5
608,1850,13.5
608,1920,13.5
608,1921,12
608,1950,12
608,1980,12
608,1990,12
608,2000,12
608,2010,12
608,2020,11.5
608,2030,11.5
608,2040,11.5
608,2050,11.5
608,2060,11.5
608,2100,11.5
616,1850,13.5
616,1920,13.5
616,1921,11
616,1950,11
616,1980,10
616,1990,9
616,2000,9
616,2010,9
616,2020,8.5
616,2030,8.5
616,2040,8.5
616,2050,8.5
616,2060,8.5
616,2100,8.5
620,1850,13.5
620,1920,13.5
620,1921,11
620,1950,11
620,1980,10
620,1990,9
620,2000,9
620,2010,9
620,2020,8.5
620,2030,8.5
620,2040,8.5
620,2050,8.5
620,2060,8.5
620,2100,8.5
630,1850,13.5
630,1920,13.5
630,1921,11
630,1950,11
630,1980,10
630,1990,9
630,2000,9
630,2010,9
630,2020,8.5
630,2030,8.5
630,2040,8.5
630,2050,8.5
630,2060,8.5
630,2100,8.5
634,1850,13.5
634,1920,13.5
634,1921,11
634,1950,11
634,1980,10
634,1990,9
634,2000,9
634,2010,9
634,2020,8.5
634,2030,8.5
634,2040,8.5
634,2050,8.5
634,2060,8.5
634,2100,8.5
178,1850,13.5
178,1920,13.5
178,1921,12
178,1950,12
178,1980,12
178,1990,12
178,2000,12
178,2010,12
178,2020,11.5
178,2030,11.5
178,2040,11.5
178,2050,11.5
178,2060,11.5
178,2100,11.5
410,1850,13.5
410,1920,13.5
410,1921,11
410,1950,11
410,1980,10
410,1990,9
410,2000,9
410,2010,9
410,2020,8.5
410,2030,8.5
410,2040,8.5
410,2050,8.5
410,2060,8.5
410,2100,8.5
638,1850,13.5
638,1920,13.5
638,1921,12
638,1950,12
638,1980,12
638,1990,9.5
638,2000,9.5
638,2010,9.5
638,2020,9.5
638,2030,9.5
638,2040,9.5
638,2050,9.5
638,2060,9.5
638,2100,9.5
642,1850,13.5
642,1920,13.5
642,1921,12
642,1950,12
642,1980,12
642,1990,9.5
642,2000,9.5
642,2010,9.5
642,2020,9.5
642,2030,9.5
642,2040,9.5
642,2050,9.5
642,2060,9.5
642,2100,9.5
643,1850,13.5
643,1920,13.5
643,1921,12
643,1950,12
643,1980,12
643,1990,9.5
643,2000,9.5
643,2010,9.5
643,2020,9.5
643,2030,9.5
643,2040,9.5
643,2050,9.5
643,2060,9.5
643,2100,9.5
646,1850,13.5
646,1920,13.5
646,1921,13.5
646,1950,13.5
646,1980,13.5
646,1990,13.5
646,2000,13.5
646,2010,13.5
646,2020,12.5
646,2030,12.5
646,2040,12.5
646,2050,12.5
646,2060,12.5
646,2100,12.5
882,1850,13.5
882,1920,13.5
882,1921,12
882,1950,12
882,1980,12
882,1990,9.5
882,2000,9.5
882,2010,9.5
882,2020,9.5
882,2030,9.5
882,2040,9.5
882,2050,9.5
882,2060,9.5
882,2100,9.5
678,1850,13.5
678,1920,13.5
678,1921,12
678,1950,12
678,1980,12
678,1990,12
678,2000,12
678,2010,12
678,2020,11.5
678,2030,11.5
678,2040,11.5
678,2050,11.5
678,2060,11.5
678,2100,11.5
682,1850,13.5
682,1920,13.5
682,1921,11
682,1950,11
682,1980,10
682,1990,9
682,2000,9
682,2010,9
682,2020,8.5
682,2030,8.5
682,2040,8.5
682,2050,8.5
682,2060,8.5
682,2100,8.5
686,1850,13.5
686,1920,13.5
686,1921,13.5
686,1950,13.5
686,1980,13.5
686,1990,13.5
686,2000,13.5
686,2010,13.5
686,2020,12.5
686,2030,12.5
686,2040,12.5
686,2050,12.5
686,2060,12.5
686,2100,12.5
688,1850,13.5
688,1920,13.5
688,1921,12
688,1950,12
688,1980,12
688,1990,9.5
688,2000,9.5
688,2010,9.5
688,2020,9.5
688,2030,9.5
688,2040,9.5
688,2050,9.5
688,2060,9.5
688,2100,9.5
690,1850,13.5
690,1920,13.5
690,1921,11
690,1950,11
690,1980,10
690,1990,9
690,2000,9
690,2010,9
690,2020,8.5
690,2030,8.5
690,2040,8.5
690,2050,8.5
690,2060,8.5
690,2100,8.5
694,1850,13.5
694,1920,13.5
694,1921,13.5
694,1950,13.5
694,1980,13.5
694,1990,13.5
694,2000,13.5
694,2010,13.5
694,2020,12.5
694,2030,12.5
694,2040,12.5
694,2050,12.5
694,2060,12.5
694,2100,12.5
702,1850,13.5
702,1920,13.5
702,1921,11
702,1950,11
702,1980,10
702,1990,9
702,2000,9
702,2010,9
702,2020,8.5
702,2030,8.5
702,2040,8.5
702,2050,8.5
702,2060,8.5
702,2100,8.5
703,1850,13.5
703,1920,13.5
703,1921,11
703,1950,11
703,1980,10
703,1990,9
703,2000,9
703,2010,9
703,2020,8.5
703,2030,8.5
703,2040,8.5
703,2050,8.5
703,2060,8.5
703,2100,8.5
705,1850,13.5
705,1920,13.5
705,1921,11
705,1950,11
705,1980,10
705,1990,9
705,2000,9
705,2010,9
705,2020,8.5
705,2030,8.5
705,2040,8.5
705,2050,8.5
705,2060,8.5
705,2100,8.5
90,1850,13.5
90,1920,13.5
90,1921,12
90,1950,12
90,1980,12
90,1990,12
90,2000,12
90,2010,12
90,2020,11.5
90,2030,11.5
90,2040,11.5
90,2050,11.5
90,2060,11.5
90,2100,11.5
706,1850,13.5
706,1920,13.5
706,1921,13.5
706,1950,13.5
706,1980,13.5
706,1990,13.5
706,2000,13.5
706,2010,13.5
706,2020,12.5
706,2030,12.5
706,2040,12.5
706,2050,12.5
706,2060,12.5
706,2100,12.5
710,1850,13.5
710,1920,13.5
710,1921,12
710,1950,12
710,1980,12
710,1990,9.5
710,2000,9.5
710,2010,9.5
710,2020,9.5
710,2030,9.5
710,2040,9.5
710,2050,9.5
710,2060,9.5
710,2100,9.5
728,1850,13.5
728,1920,13.5
728,1921,13.5
728,1950,13.5
728,1980,13.5
728,1990,13.5
728,2000,13.5
728,2010,13.5
728,2020,12.5
728,2030,12.5
728,2040,12.5
728,2050,12.5
728,2060,12.5
728,2100,12.5
724,1850,13.5
724,1920,13.5
724,1921,11
724,1950,11
724,1980,10
724,1990,9
724,2000,9
724,2010,9
724,2020,8.5
724,2030,8.5
724,2040,8.5
724,2050,8.5
724,2060,8.5
724,2100,8.5
144,1850,13.5
144,1920,13.5
144,1921,12
144,1950,12
144,1980,12
144,1990,12
144,2000,12
144,2010,12
144,2020,11.5
144,2030,11.5
144,2040,11.5
144,2050,11.5
144,2060,11.5
144,2100,11.5
662,1850,13.5
662,1920,13.5
662,1921,12
662,1950,12
662,1980,12
662,1990,9.5
662,2000,9.5
662,2010,9.5
662,2020,9.5
662,2030,9.5
662,2040,9.5
662,2050,9.5
662,2060,9.5
662,2100,9.5
670,1850,13.5
670,1920,13.5
670,1921,12
670,1950,12
670,1980,12
670,1990,9.5
670,2000,9.5
670,2010,9.5
670,2020,9.5
670,2030,9.5
670,2040,9.5
670,2050,9.5
670,2060,9.5
670,2100,9.5
275,1850,13.5
275,1920,13.5
275,1921,12
275,1950,12
275,1980,12
275,1990,12
275,2000,12
275,2010,12
275,2020,11.5
275,2030,11.5
275,2040,11.5
275,2050,11.5
275,2060,11.5
275,2100,11.5
729,1850,13.5
729,1920,13.5
729,1921,12
729,1950,12
729,1980,12
729,1990,12
729,2000,12
729,2010,12
729,2020,11.5
729,2030,11.5
729,2040,11.5
729,2050,11.5
729,2060,11.5
729,2100,11.5
740,1850,13.5
740,1920,13.5
740,1921,12
740,1950,12
740,1980,12
740,1990,9.5
740,2000,9.5
740,2010,9.5
740,2020,9.5
740,2030,9.5
740,2040,9.5
740,2050,9.5
740,2060,9.5
740,2100,9.5
478,1850,13.5
478,1920,13.5
478,1921,12
478,1950,12
478,1980,12
478,1990,12
478,2000,12
478,2010,12
478,2020,11.5
478,2030,11.5
478,2040,11.5
478,2050,11.5
478,2060,11.5
478,2100,11.5
752,1850,13.5
752,1920,13.5
752,1921,11
752,1950,11
752,1980,10
752,1990,9
752,2000,9
752,2010,9
752,2020,8.5
752,2030,8.5
752,2040,8.5
752,2050,8.5
752,2060,8.5
752,2100,8.5
756,1850,13.5
756,1920,13.5
756,1921,11
756,1950,11
756,1980,10
756,1990,9
756,2000,9
756,2010,9
756,2020,8.5
756,2030,8.5
756,2040,8.5
756,2050,8.5
756,2060,8.5
756,2100,8.5
760,1850,13.5
760,1920,13.5
760,1921,13.5
760,1950,13.5
760,1980,13.5
760,1990,13.5
760,2000,13.5
760,2010,13.5
760,2020,12.5
760,2030,12.5
760,2040,12.5
760,2050,12.5
760,2060,12.5
760,2100,12.5
762,1850,13.5
762,1920,13.5
762,1921,13.5
762,1950,13.5
762,1980,13.5
762,1990,13.5
762,2000,13.5
762,2010,13.5
762,2020,12.5
762,2030,12.5
762,2040,12.5
762,2050,12.5
762,2060,12.5
762,2100,12.5
764,1850,13.5
764,1920,13.5
764,1921,12
764,1950,12
764,1980,12
764,1990,9.5
764,2000,9.5
764,2010,9.5
764,2020,9.5
764,2030,9.5
764,2040,9.5
764,2050,9.5
764,2060,9.5
764,2100,9.5
626,1850,13.5
626,1920,13.5
626,1921,12
626,1950,12
626,1980,12
626,1990,12
626,2000,12
626,2010,12
626,2020,11.5
626,2030,11.5
626,2040,11.5
626,2050,11.5
626,2060,11.5
626,2100,11.5
768,1850,13.5
768,1920,13.5
768,1921,13.5
768,1950,13.5
768,1980,13.5
768,1990,13.5
768,2000,13.5
768,2010,13.5
768,2020,12.5
768,2030,12.5
768,2040,12.5
768,2050,12.5
768,2060,12.5
768,2100,12.5
776,1850,13.5
776,1920,13.5
776,1921,12
776,1950,12
776,1980,12
776,1990,9.5
776,2000,9.5
776,2010,9.5
776,2020,9.5
776,2030,9.5
776,2040,9.5
776,2050,9.5
776,2060,9.5
776,2100,9.5
780,1850,13.5
780,1920,13.5
780,1921,11
780,1950,11
780,1980,10
780,1990,9
780,2000,9
780,2010,9
780,2020,8.5
780,2030,8.5
780,2040,8.5
780,2050,8.5
780,2060,8.5
780,2100,8.5
788,1850,13.5
788,1920,13.5
788,1921,12
788,1950,12
788,1980,12
788,1990,12
788,2000,12
788,2010,12
788,2020,11.5
788,2030,11.5
788,2040,11.5
788,2050,11.5
788,2060,11.5
788,2100,11.5
792,1850,13.5
792,1920,13.5
792,1921,12
792,1950,12
792,1980,12
792,1990,9.5
792,2000,9.5
792,2010,9.5
792,2020,9.5
792,2030,9.5
792,2040,9.5
792,2050,9.5
792,2060,9.5
792,2100,9.5
795,1850,13.5
795,1920,13.5
795,1921,12
795,1950,12
795,1980,12
795,1990,9.5
795,2000,9.5
795,2010,9.5
795,2020,9.5
795,2030,9.5
795,2040,9.5
795,2050,9.5
795,2060,9.5
795,2100,9.5
800,1850,13.5
800,1920,13.5
800,1921,13.5
800,1950,13.5
800,1980,13.5
800,1990,13.5
800,2000,13.5
800,2010,13.5
800,2020,12.5
800,2030,12.5
800,2040,12.5
800,2050,12.5
800,2060,12.5
800,2100,12.5
804,1850,13.5
804,1920,13.5
804,1921,12
804,1950,12
804,1980,12
804,1990,12
804,2000,12
804,2010,12
804,2020,11.5
804,2030,11.5
804,2040,11.5
804,2050,11.5
804,2060,11.5
804,2100,11.5
784,1850,13.5
784,1920,13.5
784,1921,11
784,1950,11
784,1980,10
784,1990,9
784,2000,9
784,2010,9
784,2020,8.5
784,2030,8.5
784,2040,8.5
784,2050,8.5
784,2060,8.5
784,2100,8.5
826,1850,13.5
826,1920,13.5
826,1921,11
826,1950,11
826,1980,10
826,1990,9
826,2000,9
826,2010,9
826,2020,8.5
826,2030,8.5
826,2040,8.5
826,2050,8.5
826,2060,8.5
826,2100,8.5
834,1850,13.5
834,1920,13.5
834,1921,13.5
834,1950,13.5
834,1980,13.5
834,1990,13.5
834,2000,13.5
834,2010,13.5
834,2020,12.5
834,2030,12.5
834,2040,12.5
834,2050,12.5
834,2060,12.5
834,2100,12.5
840,1850,13.5
840,1920,13.5
840,1921,11
840,1950,11
840,1980,10
840,1990,9
840,2000,9
840,2010,9
840,2020,8.5
840,2030,8.5
840,2040,8.5
840,2050,8.5
840,2060,8.5
840,2100,8.5
850,1850,13.5
850,1920,13.5
850,1921,11
850,1950,11
850,1980,10
850,1990,9
850,2000,9
850,2010,9
850,2020,8.5
850,2030,8.5
850,2040,8.5
850,2050,8.5
850,2060,8.5
850,2100,8.5
858,1850,13.5
858,1920,13.5
858,1921,11
858,1950,11
858,1980,10
858,1990,9
858,2000,9
858,2010,9
858,2020,8.5
858,2030,8.5
858,2040,8.5
858,2050,8.5
858,2060,8.5
858,2100,8.5
860,1850,13.5
860,1920,13.5
860,1921,12
860,1950,12
860,1980,12
860,1990,12
860,2000,12
860,2010,12
860,2020,11.5
860,2030,11.5
860,2040,11.5
860,2050,11.5
860,2060,11.5
860,2100,11.5
548,1850,13.5
548,1920,13.5
548,1921,12
548,1950,12
548,1980,12
548,1990,12
548,2000,12
548,2010,12
548,2020,11.5
548,2030,11.5
548,2040,11.5
548,2050,11.5
548,2060,11.5
548,2100,11.5
862,1850,13.5
862,1920,13.5
862,1921,12
862,1950,12
862,1980,12
862,1990,9.5
862,2000,9.5
862,2010,9.5
862,2020,9.5
862,2030,9.5
862,2040,9.5
862,2050,9.5
862,2060,9.5
862,2100,9.5
704,1850,13.5
704,1920,13.5
704,1921,12
704,1950,12
704,1980,12
704,1990,12
704,2000,12
704,2010,12
704,2020,11.5
704,2030,11.5
704,2040,11.5
704,2050,11.5
704,2060,11.5
704,2100,11.5
732,1850,13.5
732,1920,13.5
732,1921,12
732,1950,12
732,1980,12
732,1990,9.5
732,2000,9.5
732,2010,9.5
732,2020,9.5
732,2030,9.5
732,2040,9.5
732,2050,9.5
732,2060,9.5
732,2100,9.5
887,1850,13.5
887,1920,13.5
887,1921,13.5
887,1950,13.5
887,1980,13.5
887,1990,13.5
887,2000,13.5
887,2010,13.5
887,2020,12.5
887,2030,12.5
887,2040,12.5
887,2050,12.5
887,2060,12.5
887,2100,12.5
894,1850,13.5
894,1920,13.5
894,1921,12
894,1950,12
894,1980,12
894,1990,12
894,2000,12
894,2010,12
894,2020,11.5
894,2030,11.5
894,2040,11.5
894,2050,11.5
894,2060,11.5
894,2100,11.5
716,1850,13.5
716,1920,13.5
716,1921,13.5
716,1950,13.5
716,1980,13.5
716,1990,13.5
716,2000,13.5
716,2010,13.5
716,2020,12.5
716,2030,12.5
716,2040,12.5
716,2050,12.5
716,2060,12.5
716,2100,12.5
